antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Bag of Organic Bananas,"Organic Large Extra Fancy Fuji Apple, Organic Hass Avocado",0.16610344503895616,0.005773021684032667,0.0023936919177696423,0.014410850522746538,2.496240497866973,1.0,0.00143477312776722,1.0087641273681789,0.7187912819205465,0.014123511492661311,0.008687984763142037,0.21452249843210497
Organic Large Extra Fancy Fuji Apple,"Bag of Organic Bananas, Organic Hass Avocado",0.03219750305078382,0.02618980568853844,0.0023936919177696423,0.07434402332361516,2.8386626540016926,1.0,0.0015504455692134905,1.0520217217286025,0.6692702687282478,0.04274937133277452,0.049449284795302896,0.08287093639299037
Organic Hass Avocado,"Bag of Organic Bananas, Organic Large Extra Fancy Fuji Apple",0.0930723739791608,0.01098282174035483,0.0023936919177696423,0.025718608169440244,2.3417122464021105,1.0,0.00137149462540488,1.0151247745801637,0.6317616007744505,0.023545706371191133,0.014899424148542798,0.1218336630590791
"Organic Lemon, Organic Hass Avocado",Bag of Organic Bananas,0.010372664977001783,0.16610344503895616,0.0037078757157608185,0.3574660633484163,2.1520689306870184,1.0,0.0019849403288458973,1.297824920045005,0.5409418778122308,0.02146155935886987,0.22948004422251125,0.1898943766869236
"Organic Lemon, Bag of Organic Bananas",Organic Hass Avocado,0.010419600112644326,0.0930723739791608,0.0037078757157608185,0.35585585585585583,3.823431601041283,1.0,0.00273809879736348,1.4079575732631209,0.7462302687982248,0.037158984007525875,0.28975132561532185,0.19784724209837673
"Bag of Organic Bananas, Organic Hass Avocado",Organic Lemon,0.02618980568853844,0.04003567070308833,0.0037078757157608185,0.14157706093189962,3.5362729897011174,1.0,0.002659349279436624,1.1182883000995338,0.7365053334407099,0.059309309309309305,0.10577621181318404,0.1170956816968994
Organic Lemon,"Bag of Organic Bananas, Organic Hass Avocado",0.04003567070308833,0.02618980568853844,0.0037078757157608185,0.09261430246189918,3.536272989701118,1.0,0.002659349279436624,1.0732042580719336,0.7471281796424901,0.059309309309309305,0.06821092771607981,0.1170956816968994
Organic Hass Avocado,"Organic Lemon, Bag of Organic Bananas",0.0930723739791608,0.010419600112644326,0.0037078757157608185,0.03983862834089763,3.823431601041283,1.0,0.00273809879736348,1.0306396706810013,0.8142379023620439,0.037158984007525875,0.029728790335380617,0.19784724209837673
Bag of Organic Bananas,"Organic Lemon, Organic Hass Avocado",0.16610344503895616,0.010372664977001783,0.0037078757157608185,0.022322690025430914,2.1520689306870184,1.0,0.0019849403288458973,1.0122228724411535,0.6419631616857593,0.02146155935886987,0.012075277860176951,0.1898943766869236
"Bag of Organic Bananas, Organic Hass Avocado",Organic Raspberries,0.02618980568853844,0.06049938984323665,0.005538346005819957,0.2114695340501792,3.4953994511040483,1.0,0.003953878741550453,1.1914575919715318,0.7331096646440091,0.06824754193175245,0.16069190650312823,0.15150668323920907
"Bag of Organic Bananas, Organic Raspberries",Organic Hass Avocado,0.018351638036233926,0.0930723739791608,0.005538346005819957,0.30179028132992325,3.242533400915454,1.0,0.003830315487381401,1.2989329735316781,0.7045284180926025,0.0523049645390071,0.230137335507703,0.18064804031196113
"Organic Hass Avocado, Organic Raspberries",Bag of Organic Bananas,0.011592978503707876,0.16610344503895616,0.005538346005819957,0.4777327935222672,2.876116105901505,1.0,0.0036127123380915154,1.5966856517471153,0.6599597901295875,0.0321701199563795,0.3737026452853844,0.2555377728560757
Bag of Organic Bananas,"Organic Hass Avocado, Organic Raspberries",0.16610344503895616,0.011592978503707876,0.005538346005819957,0.033342752189884146,2.8761161059015046,1.0,0.0036127123380915154,1.022499985114112,0.7822419778431352,0.0321701199563795,0.022004875737578783,0.2555377728560757
Organic Hass Avocado,"Bag of Organic Bananas, Organic Raspberries",0.0930723739791608,0.018351638036233926,0.005538346005819957,0.059505799293999,3.242533400915454,1.0,0.003830315487381401,1.0437580170370768,0.7625737134195921,0.0523049645390071,0.04192352664393701,0.18064804031196113
Organic Raspberries,"Bag of Organic Bananas, Organic Hass Avocado",0.06049938984323665,0.02618980568853844,0.005538346005819957,0.09154383242823895,3.4953994511040483,1.0,0.003953878741550453,1.0719396588108232,0.7598820663453014,0.06824754193175245,0.06711166829169361,0.15150668323920907
"Organic Strawberries, Organic Hass Avocado",Bag of Organic Bananas,0.01755374073031071,0.16610344503895616,0.005679151412747583,0.3235294117647059,1.947758589166099,1.0,0.002763414604122332,1.2327166464641517,0.4952834285912827,0.03190928270042194,0.18878356768496785,0.17885993052208168
"Organic Strawberries, Bag of Organic Bananas",Organic Hass Avocado,0.026049000281610814,0.0930723739791608,0.005679151412747583,0.218018018018018,2.3424568289923813,1.0,0.0032547091167542366,1.1597807199114418,0.5884256897307748,0.05006206040546132,0.13776804284489427,0.13951833830805085
"Bag of Organic Bananas, Organic Hass Avocado",Organic Strawberries,0.02618980568853844,0.11090772552332676,0.005679151412747583,0.2168458781362007,1.9551918237705852,1.0,0.0027744996319339,1.135271142237949,0.5016801380437744,0.04321428571428572,0.11915315839993097,0.13402598604228572
Organic Strawberries,"Bag of Organic Bananas, Organic Hass Avocado",0.11090772552332676,0.02618980568853844,0.005679151412747583,0.051206093948370716,1.955191823770585,1.0,0.0027744996319339,1.0263664090802782,0.5494831602244751,0.04321428571428572,0.0256890802807011,0.13402598604228572
Organic Hass Avocado,"Organic Strawberries, Bag of Organic Bananas",0.0930723739791608,0.026049000281610814,0.005679151412747583,0.06101865859808372,2.3424568289923813,1.0,0.0032547091167542366,1.0372421226861255,0.631911270900135,0.05006206040546132,0.035904946272024084,0.13951833830805085
Bag of Organic Bananas,"Organic Strawberries, Organic Hass Avocado",0.16610344503895616,0.01755374073031071,0.005679151412747583,0.034190449279457476,1.947758589166099,1.0,0.002763414604122332,1.0172256616604536,0.5835128455717189,0.03190928270042194,0.016933962944206047,0.17885993052208168
"Bag of Organic Bananas, Organic Tomato Cluster",Organic Hass Avocado,0.007040270346381301,0.0930723739791608,0.002018210832629306,0.2866666666666666,3.080040342914775,1.0,0.00136295615803651,1.2713938682535129,0.6801171364877523,0.020574162679425835,0.21346167779330327,0.1541754916792738
"Bag of Organic Bananas, Organic Hass Avocado",Organic Tomato Cluster,0.02618980568853844,0.02787947057166995,0.002018210832629306,0.07706093189964157,2.7640744361174465,1.0,0.0012880529156579445,1.0532878746038994,0.6553795042167135,0.03877366997294859,0.050591937768142296,0.07472575214510697
"Organic Tomato Cluster, Organic Hass Avocado",Bag of Organic Bananas,0.005679151412747583,0.16610344503895616,0.002018210832629306,0.35537190082644626,2.1394613503837987,1.0,0.0010748842180740778,1.2936087583370037,0.5356345812910626,0.011888305225324854,0.22696874649677853,0.18376111288849864
Bag of Organic Bananas,"Organic Tomato Cluster, Organic Hass Avocado",0.16610344503895616,0.005679151412747583,0.002018210832629306,0.012150324950551001,2.1394613503837987,1.0,0.0010748842180740778,1.0065507674915006,0.6386794959560512,0.011888305225324854,0.006508134217438736,0.18376111288849864
Organic Tomato Cluster,"Bag of Organic Bananas, Organic Hass Avocado",0.02787947057166995,0.02618980568853844,0.002018210832629306,0.07239057239057238,2.764074436117446,1.0,0.0012880529156579445,1.049806271181503,0.6565186342935676,0.03877366997294859,0.04744329744329743,0.07472575214510697
Organic Hass Avocado,"Bag of Organic Bananas, Organic Tomato Cluster",0.0930723739791608,0.007040270346381301,0.002018210832629306,0.02168431669188099,3.0800403429147756,1.0,0.00136295615803651,1.0149686308778998,0.7446337597440814,0.020574162679425835,0.014747875375175665,0.1541754916792738
"Bag of Organic Bananas, Organic Yellow Onion",Organic Hass Avocado,0.010654275790857036,0.0930723739791608,0.002159016239556932,0.2026431718061674,2.177264457136764,1.0,0.001167397498673167,1.1374175199266878,0.5465309591041567,0.021256931608133085,0.12081537124163963,0.11292017390106655
"Bag of Organic Bananas, Organic Hass Avocado",Organic Yellow Onion,0.02618980568853844,0.04702900591382709,0.002159016239556932,0.08243727598566307,1.7529027965574226,1.0,0.0009273357129486754,1.0385894818361026,0.4410692282545829,0.030383091149273445,0.03715566401450637,0.0641727298091988
"Organic Yellow Onion, Organic Hass Avocado",Bag of Organic Bananas,0.007744297381019431,0.16610344503895616,0.002159016239556932,0.27878787878787875,1.6783991368902358,1.0,0.000872661765163439,1.1562431224249767,0.4073487947384332,0.012575177692728267,0.13512999073870346,0.14589295041400155
Bag of Organic Bananas,"Organic Yellow Onion, Organic Hass Avocado",0.16610344503895616,0.007744297381019431,0.002159016239556932,0.012998022040124329,1.678399136890236,1.0,0.000872661765163439,1.005322911986422,0.48470540156274083,0.012575177692728267,0.0052947286120282365,0.14589295041400155
Organic Yellow Onion,"Bag of Organic Bananas, Organic Hass Avocado",0.04702900591382709,0.02618980568853844,0.002159016239556932,0.04590818363273453,1.7529027965574226,1.0,0.0009273357129486754,1.020667170188373,0.4507143591324904,0.030383091149273445,0.020248687125459894,0.0641727298091988
Organic Hass Avocado,"Bag of Organic Bananas, Organic Yellow Onion",0.0930723739791608,0.010654275790857036,0.002159016239556932,0.02319717599596571,2.177264457136764,1.0,0.001167397498673167,1.0128407698021324,0.5961975928663521,0.021256931608133085,0.012677974845583063,0.11292017390106655
"Organic Zucchini, Bag of Organic Bananas",Organic Hass Avocado,0.009293156857223317,0.0930723739791608,0.0025814324603398104,0.2777777777777778,2.9845352160026897,1.0,0.0017164962898773193,1.255745943721162,0.6711768050028426,0.025870178739416747,0.2036605772050579,0.15275676584299883
"Organic Zucchini, Organic Hass Avocado",Bag of Organic Bananas,0.008025908194874682,0.16610344503895616,0.0025814324603398104,0.32163742690058483,1.9363681880598644,1.0,0.0012483014596047356,1.229278542227056,0.4874817730176141,0.015047879616963066,0.18651471928540891,0.16858927010471458
"Bag of Organic Bananas, Organic Hass Avocado",Organic Zucchini,0.02618980568853844,0.042523232892143055,0.0025814324603398104,0.09856630824372759,2.3179401362481897,1.0,0.0014677572536461172,1.0621710458174636,0.583874020716126,0.0390347764371895,0.05853204722749314,0.079636355004866
Organic Zucchini,"Bag of Organic Bananas, Organic Hass Avocado",0.042523232892143055,0.02618980568853844,0.0025814324603398104,0.06070640176600442,2.31794013624819,1.0,0.0014677572536461172,1.036747398409147,0.5938342245989305,0.0390347764371895,0.03544489088232553,0.079636355004866
Bag of Organic Bananas,"Organic Zucchini, Organic Hass Avocado",0.16610344503895616,0.008025908194874682,0.0025814324603398104,0.015541113308844307,1.9363681880598644,1.0,0.0012483014596047356,1.007633843541429,0.5798912181419076,0.015047879616963066,0.007576009470463062,0.16858927010471458
Organic Hass Avocado,"Organic Zucchini, Bag of Organic Bananas",0.0930723739791608,0.009293156857223317,0.0025814324603398104,0.02773575390821987,2.9845352160026897,1.0,0.0017164962898773193,1.0189687084813932,0.7331780779382083,0.025870178739416747,0.018615594692464116,0.15275676584299883
"Organic Strawberries, Organic Large Extra Fancy Fuji Apple",Bag of Organic Bananas,0.006477048718670797,0.16610344503895616,0.0026283675959823524,0.40579710144927533,2.4430384412201924,1.0,0.0015525074901259761,1.4033868851783422,0.594524416909621,0.015465341066003864,0.2874381180547228,0.21081039022732204
"Organic Strawberries, Bag of Organic Bananas",Organic Large Extra Fancy Fuji Apple,0.026049000281610814,0.03219750305078382,0.0026283675959823524,0.1009009009009009,3.133811362382791,1.0,0.0017896548299453198,1.0764135988112524,0.6991108862223507,0.04725738396624472,0.07098906860303562,0.0912667769810627
"Bag of Organic Bananas, Organic Large Extra Fancy Fuji Apple",Organic Strawberries,0.01098282174035483,0.11090772552332676,0.0026283675959823524,0.23931623931623933,2.1577959351975435,1.0,0.0014102878169314531,1.1688066979075369,0.5425225756589652,0.02203856749311295,0.14442653195754607,0.1315074637122881
Organic Strawberries,"Bag of Organic Bananas, Organic Large Extra Fancy Fuji Apple",0.11090772552332676,0.01098282174035483,0.0026283675959823524,0.023698688108336863,2.1577959351975435,1.0,0.0014102878169314531,1.0130245306577987,0.6034965799654602,0.02203856749311295,0.012857073312273405,0.1315074637122881
Organic Large Extra Fancy Fuji Apple,"Organic Strawberries, Bag of Organic Bananas",0.03219750305078382,0.026049000281610814,0.0026283675959823524,0.08163265306122448,3.1338113623827906,1.0,0.0017896548299453198,1.0605244219155794,0.7035523763336566,0.04725738396624472,0.05707027642631434,0.0912667769810627
Bag of Organic Bananas,"Organic Strawberries, Organic Large Extra Fancy Fuji Apple",0.16610344503895616,0.006477048718670797,0.0026283675959823524,0.015823679005368747,2.443038441220192,1.0,0.0015525074901259761,1.0094969062832684,0.7083296480634241,0.015465341066003864,0.009407563534031866,0.21081039022732204
"Organic Lemon, Organic Raspberries",Bag of Organic Bananas,0.004834318971181827,0.16610344503895616,0.002018210832629306,0.4174757281553398,2.5133477999654334,1.0,0.0012152137970988224,1.431522419349792,0.6050493074148129,0.011947763267574326,0.30144300467595364,0.2148130265529454
"Organic Lemon, Bag of Organic Bananas",Organic Raspberries,0.010419600112644326,0.06049938984323665,0.002018210832629306,0.19369369369369369,3.201580944792737,1.0,0.0013878313834038045,1.1651907008648126,0.6948948392476605,0.029291553133514982,0.14177138621361032,0.113526443433348
"Bag of Organic Bananas, Organic Raspberries",Organic Lemon,0.018351638036233926,0.04003567070308833,0.002018210832629306,0.10997442455242964,2.7469110076366543,1.0,0.001283490695348374,1.0785806113652083,0.6478437084767247,0.03580349708576186,0.0728555756864062,0.08019237054116207
Organic Lemon,"Bag of Organic Bananas, Organic Raspberries",0.04003567070308833,0.018351638036233926,0.002018210832629306,0.050410316529894486,2.7469110076366543,1.0,0.001283490695348374,1.033760558956904,0.6624774440322053,0.03580349708576186,0.032658006406212386,0.08019237054116207
Organic Raspberries,"Organic Lemon, Bag of Organic Bananas",0.06049938984323665,0.010419600112644326,0.002018210832629306,0.03335919317300232,3.2015809447927364,1.0,0.0013878313834038045,1.0237312483585885,0.7319359939400346,0.029291553133514982,0.0231811311773851,0.113526443433348
Bag of Organic Bananas,"Organic Lemon, Organic Raspberries",0.16610344503895616,0.004834318971181827,0.002018210832629306,0.012150324950551001,2.5133477999654334,1.0,0.0012152137970988224,1.0074059911787723,0.722061150735424,0.011947763267574326,0.007351545696195804,0.2148130265529454
"Organic Lemon, Organic Strawberries",Bag of Organic Bananas,0.007181075753308927,0.16610344503895616,0.002205951375199474,0.3071895424836601,1.8493869432486187,1.0,0.001013149953489144,1.2036431406513182,0.46260225650805525,0.01289437585733882,0.16918896787059504,0.16023506511015442
"Organic Lemon, Bag of Organic Bananas",Organic Strawberries,0.010419600112644326,0.11090772552332676,0.002205951375199474,0.2117117117117117,1.9088995893904908,1.0,0.0010503372258434927,1.127877056764694,0.4811513823126945,0.01851851851851852,0.11337854245524623,0.11580084104417578
"Organic Strawberries, Bag of Organic Bananas",Organic Lemon,0.026049000281610814,0.04003567070308833,0.002205951375199474,0.08468468468468468,2.115230822850987,1.0,0.0011630621777802485,1.0487799266924922,0.5413397149791295,0.03453343130051433,0.04651111777694675,0.06989216649240096
Organic Lemon,"Organic Strawberries, Bag of Organic Bananas",0.04003567070308833,0.026049000281610814,0.002205951375199474,0.05509964830011723,2.115230822850987,1.0,0.0011630621777802485,1.030744668436459,0.549227029068201,0.03453343130051433,0.029827627906235735,0.06989216649240096
Organic Strawberries,"Organic Lemon, Bag of Organic Bananas",0.11090772552332676,0.010419600112644326,0.002205951375199474,0.019889970376639865,1.9088995893904908,1.0,0.0010503372258434927,1.009662558261581,0.5355326898949929,0.01851851851851852,0.009570086740878817,0.11580084104417578
Bag of Organic Bananas,"Organic Lemon, Organic Strawberries",0.16610344503895616,0.007181075753308927,0.002205951375199474,0.01328058773664877,1.849386943248619,1.0,0.001013149953489144,1.0061816073622678,0.5507640868978945,0.01289437585733882,0.0061436298547269275,0.16023506511015442
"Organic Strawberries, Organic Raspberries",Bag of Organic Bananas,0.013470383929409555,0.16610344503895616,0.0046465784286116585,0.34494773519163763,2.0767042797380704,1.0,0.00240910125193934,1.273022932307551,0.5255471120164968,0.026562919237993025,0.2144681964311944,0.1864608695737787
"Organic Strawberries, Bag of Organic Bananas",Organic Raspberries,0.026049000281610814,0.06049938984323665,0.0046465784286116585,0.17837837837837836,2.948432684041683,1.0,0.0030706298055479045,1.14347113736185,0.6785112948189426,0.05673352435530085,0.1254698371249303,0.12759105109764535
"Bag of Organic Bananas, Organic Raspberries",Organic Strawberries,0.018351638036233926,0.11090772552332676,0.0046465784286116585,0.25319693094629153,2.2829512529588185,1.0,0.002611239994385583,1.1905310935629427,0.5724763774488852,0.037288135593220334,0.16003873783147798,0.14754641299747923
Organic Strawberries,"Bag of Organic Bananas, Organic Raspberries",0.11090772552332676,0.018351638036233926,0.0046465784286116585,0.04189589504866695,2.2829512529588185,1.0,0.002611239994385583,1.0245737982863865,0.6320721867889687,0.037288135593220334,0.02398441022743954,0.14754641299747923
Organic Raspberries,"Organic Strawberries, Bag of Organic Bananas",0.06049938984323665,0.026049000281610814,0.0046465784286116585,0.07680372381691233,2.9484326840416832,1.0,0.0030706298055479045,1.054977175325213,0.7033915111549123,0.05673352435530085,0.05211219409392965,0.12759105109764535
Bag of Organic Bananas,"Organic Strawberries, Organic Raspberries",0.16610344503895616,0.013470383929409555,0.0046465784286116585,0.02797400395591975,2.0767042797380704,1.0,0.00240910125193934,1.0149210207191335,0.6217411351086141,0.026562919237993025,0.014701656990571684,0.1864608695737787
"Organic Strawberries, Bag of Organic Bananas",Organic Whole Milk,0.026049000281610814,0.05749554116211396,0.0029099784098376045,0.11171171171171172,1.9429630446773305,1.0,0.0014122770419143318,1.0610344313489386,0.4983024525829303,0.036088474970896386,0.05752351624569145,0.08116197830483546
"Organic Strawberries, Organic Whole Milk",Bag of Organic Bananas,0.009903313620576363,0.16610344503895616,0.0029099784098376045,0.29383886255924174,1.7690112477217306,1.0,0.0012650039001586527,1.1808870677636258,0.4390606243644344,0.01681127982646421,0.15317897257202703,0.15567896787187857
"Bag of Organic Bananas, Organic Whole Milk",Organic Strawberries,0.011780719046278044,0.11090772552332676,0.0029099784098376045,0.24701195219123506,2.2271843645308738,1.0,0.0016034056553855714,1.1807521740404496,0.5575711845320628,0.024294670846394986,0.15308222844250932,0.1366248927270183
Organic Strawberries,"Bag of Organic Bananas, Organic Whole Milk",0.11090772552332676,0.011780719046278044,0.0029099784098376045,0.026237833262801526,2.2271843645308738,1.0,0.0016034056553855714,1.014846658363166,0.6197361183720942,0.024294670846394986,0.014629459771895004,0.1366248927270183
Bag of Organic Bananas,"Organic Strawberries, Organic Whole Milk",0.16610344503895616,0.009903313620576363,0.0029099784098376045,0.0175190731845154,1.7690112477217304,1.0,0.0012650039001586527,1.0077515597057176,0.5213026324628661,0.01681127982646421,0.00769193521067955,0.15567896787187857
Organic Whole Milk,"Organic Strawberries, Bag of Organic Bananas",0.05749554116211396,0.026049000281610814,0.0029099784098376045,0.05061224489795919,1.9429630446773305,1.0,0.0014122770419143318,1.0258727211135226,0.5149282502638508,0.036088474970896386,0.02522020576338097,0.08116197830483546
"Organic Strawberries, Organic Yellow Onion",Bag of Organic Bananas,0.007368816295879095,0.16610344503895616,0.0024406270534121843,0.33121019108280253,1.9939995284572452,1.0,0.0012166412808074665,1.2468738964655608,0.5021959576193818,0.014270032930845226,0.19799427766140545,0.17295180365103677
"Organic Strawberries, Bag of Organic Bananas",Organic Yellow Onion,0.026049000281610814,0.04702900591382709,0.0024406270534121843,0.0936936936936937,1.9922533311754869,1.0,0.0012155684651190257,1.0514888702143659,0.5113766528397148,0.03455149501661129,0.04896758460588248,0.07279495063926202
"Bag of Organic Bananas, Organic Yellow Onion",Organic Strawberries,0.010654275790857036,0.11090772552332676,0.0024406270534121843,0.2290748898678414,2.0654547623885864,1.0,0.0012589855583499871,1.1532796931783134,0.5214002634776864,0.02048857368006304,0.1329076494496241,0.12554040726993426
Organic Strawberries,"Bag of Organic Bananas, Organic Yellow Onion",0.11090772552332676,0.010654275790857036,0.0024406270534121843,0.022005924672027086,2.0654547623885864,1.0,0.0012589855583499871,1.0116070732610147,0.5801930081743206,0.02048857368006304,0.011473894922065046,0.12554040726993426
Organic Yellow Onion,"Organic Strawberries, Bag of Organic Bananas",0.04702900591382709,0.026049000281610814,0.0024406270534121843,0.05189620758483034,1.9922533311754869,1.0,0.0012155684651190257,1.027262001808238,0.522634797235861,0.03455149501661129,0.02653850892980556,0.07279495063926202
Bag of Organic Bananas,"Organic Strawberries, Organic Yellow Onion",0.16610344503895616,0.007368816295879095,0.0024406270534121843,0.01469341621927098,1.9939995284572454,1.0,0.0012166412808074665,1.0074338282560609,0.5977904152469358,0.014270032930845226,0.0073789742289369475,0.17295180365103677
"Organic Zucchini, Organic Strawberries",Bag of Organic Bananas,0.006289308176100629,0.16610344503895616,0.0023467567821271003,0.3731343283582089,2.246397287369313,1.0,0.0013020810271651118,1.3302635519616652,0.5583544303797469,0.013800717637317139,0.24826926324083973,0.1936313065922155
"Organic Zucchini, Bag of Organic Bananas",Organic Strawberries,0.009293156857223317,0.11090772552332676,0.0023467567821271003,0.25252525252525254,2.2768950614909147,1.0,0.0013160738921609548,1.1894612861241982,0.5660659465605459,0.019912385503783353,0.1592832724649227,0.13684239773956236
"Organic Strawberries, Bag of Organic Bananas",Organic Zucchini,0.026049000281610814,0.042523232892143055,0.0023467567821271003,0.09009009009009009,2.1186086749000657,1.0,0.0012390690765446636,1.0522764470195258,0.5421136330779239,0.03543586109142453,0.049679385267620564,0.0726388640295925
Organic Zucchini,"Organic Strawberries, Bag of Organic Bananas",0.042523232892143055,0.026049000281610814,0.0023467567821271003,0.05518763796909493,2.1186086749000657,1.0,0.0012390690765446636,1.0308406609168932,0.5514411764705882,0.03543586109142453,0.029917970920415236,0.0726388640295925
Organic Strawberries,"Organic Zucchini, Bag of Organic Bananas",0.11090772552332676,0.009293156857223317,0.0023467567821271003,0.021159542953872196,2.2768950614909143,1.0,0.0013160738921609548,1.0121229011441337,0.6307617589610938,0.019912385503783353,0.011977696710972192,0.13684239773956236
Bag of Organic Bananas,"Organic Zucchini, Organic Strawberries",0.16610344503895616,0.006289308176100629,0.0023467567821271003,0.014128284826222096,2.246397287369313,1.0,0.0013020810271651118,1.0079513150945199,0.6653616254854505,0.013800717637317139,0.007888590426388058,0.1936313065922155
"Large Lemon, Banana",Cucumber Kirby,0.01708438937388529,0.043368065333708815,0.0025814324603398104,0.15109890109890112,3.4841051805337524,1.0,0.0018405155457866325,1.1269062272444337,0.7253748448094738,0.0446066504460665,0.11261471822260755,0.10531135531135533
"Large Lemon, Cucumber Kirby",Banana,0.0066178541255984226,0.20707781845489534,0.0025814324603398104,0.3900709219858156,1.8836924442043943,1.0,0.0012110216651581602,1.3000235767192996,0.47225307647703124,0.012227656736327256,0.23078318123770494,0.20126846189952613
"Banana, Cucumber Kirby",Large Lemon,0.014784567727400732,0.0645827466441378,0.0025814324603398104,0.1746031746031746,2.7035575858250276,1.0,0.0016266044685579928,1.1332939800272948,0.6395728039289567,0.03361858190709047,0.11761641937256588,0.10728705241786637
Large Lemon,"Banana, Cucumber Kirby",0.0645827466441378,0.014784567727400732,0.0025814324603398104,0.03997093023255814,2.703557585825028,1.0,0.0016266044685579928,1.0262349998539717,0.6736213109519682,0.03361858190709047,0.025564319924485913,0.10728705241786637
Banana,"Large Lemon, Cucumber Kirby",0.20707781845489534,0.0066178541255984226,0.0025814324603398104,0.012466001813236626,1.883692444204394,1.0,0.0012110216651581602,1.0059219709887215,0.5916441555366618,0.012227656736327256,0.005887107707669245,0.20126846189952613
Cucumber Kirby,"Large Lemon, Banana",0.043368065333708815,0.01708438937388529,0.0025814324603398104,0.05952380952380952,3.484105180533752,1.0,0.0018405155457866325,1.0451254593999195,0.74530468060053,0.0446066504460665,0.04317707409580201,0.10531135531135533
"Limes, Banana",Cucumber Kirby,0.013892800150192433,0.043368065333708815,0.002065145968271848,0.14864864864864863,3.4276061776061773,1.0,0.001462642103690143,1.1236629073858024,0.7182294145644931,0.03741496598639456,0.11005338573781315,0.09813384813384812
"Limes, Cucumber Kirby",Banana,0.005115929785037079,0.20707781845489534,0.002065145968271848,0.40366972477064217,1.949362456020694,1.0,0.0010057503890179482,1.3296695044371756,0.4895160979040773,0.009828009828009826,0.2479334175425182,0.20682126311061574
"Banana, Cucumber Kirby",Limes,0.014784567727400732,0.059513751994743264,0.002065145968271848,0.13968253968253969,2.3470632417004658,1.0,0.0011852608711938359,1.0931851222201323,0.5825483648836515,0.0285899935022742,0.08524185000879282,0.08719142756997647
Limes,"Banana, Cucumber Kirby",0.059513751994743264,0.014784567727400732,0.002065145968271848,0.03470031545741325,2.3470632417004658,1.0,0.0011852608711938359,1.0206316733020064,0.6102541534720395,0.0285899935022742,0.020214612030662982,0.08719142756997647
Cucumber Kirby,"Limes, Banana",0.043368065333708815,0.013892800150192433,0.002065145968271848,0.047619047619047616,3.4276061776061777,1.0,0.001462642103690143,1.035412559842298,0.7403591404180158,0.03741496598639456,0.03420140069354729,0.09813384813384812
"Banana, Organic Avocado",Cucumber Kirby,0.022857411057917956,0.043368065333708815,0.0030507838167652306,0.13347022587268995,3.0776154030774157,1.0,0.0020595021206460066,1.1039804554087294,0.6908644839957584,0.048291233283803865,0.09418686254751898,0.10190827310950515
"Banana, Cucumber Kirby",Organic Avocado,0.014784567727400732,0.07612879001220313,0.0030507838167652306,0.20634920634920637,2.710527860959427,1.0,0.001925252564824745,1.164077724584624,0.6405382526577326,0.034722222222222224,0.140950832680156,0.12321159454328383
"Organic Avocado, Cucumber Kirby",Banana,0.007509621702806721,0.20707781845489534,0.0030507838167652306,0.40625,1.9618228694469628,1.0,0.0014957077371264783,1.3354478847075446,0.49397958515522117,0.014422010206345686,0.2511875517935362,0.21049127379873073
Banana,"Organic Avocado, Cucumber Kirby",0.20707781845489534,0.007509621702806721,0.0030507838167652306,0.01473254759746147,1.961822869446963,1.0,0.0014957077371264783,1.0073309291573997,0.6183078197994736,0.014422010206345686,0.007277577750473568,0.21049127379873073
Organic Avocado,"Banana, Cucumber Kirby",0.07612879001220313,0.014784567727400732,0.0030507838167652306,0.040073982737361284,2.710527860959427,1.0,0.001925252564824745,1.0263451709352318,0.6830694199115253,0.034722222222222224,0.02566891887962553,0.12321159454328383
Cucumber Kirby,"Banana, Organic Avocado",0.043368065333708815,0.022857411057917956,0.0030507838167652306,0.07034632034632035,3.0776154030774157,1.0,0.0020595021206460066,1.0510823657537647,0.7056769547791039,0.048291233283803865,0.048599774307060924,0.10190827310950515
"Banana, Organic Baby Spinach",Cucumber Kirby,0.023185957007415752,0.043368065333708815,0.0032854594949779407,0.1417004048582996,3.2673905042326097,1.0,0.0022799293966557707,1.1145664521819525,0.7104170670766865,0.05192878338278932,0.10279014944121927,0.10872899030793767
"Banana, Cucumber Kirby",Organic Baby Spinach,0.014784567727400732,0.10452454707594105,0.0032854594949779407,0.22222222222222224,2.1260290375692263,1.0,0.001740109249557804,1.151325582330933,0.5375875375160784,0.02831715210355987,0.1314359592571239,0.12682732125929252
"Cucumber Kirby, Organic Baby Spinach",Banana,0.007368816295879095,0.20707781845489534,0.0032854594949779407,0.445859872611465,2.1531030022347855,1.0,0.001759541091832415,1.430905546006683,0.5395297312267381,0.01555901311402534,0.3011418518917884,0.23086284655051945
Banana,"Cucumber Kirby, Organic Baby Spinach",0.20707781845489534,0.007368816295879095,0.0032854594949779407,0.01586582048957389,2.1531030022347855,1.0,0.001759541091832415,1.0086339895215526,0.6754181535287254,0.01555901311402534,0.008560081864431477,0.23086284655051945
Organic Baby Spinach,"Banana, Cucumber Kirby",0.10452454707594105,0.014784567727400732,0.0032854594949779407,0.03143242029636282,2.1260290375692263,1.0,0.001740109249557804,1.0171881166764387,0.5914618166570574,0.02831715210355987,0.01689767742529209,0.12682732125929252
